sentence_index,word_count,accuracy(1=correct),reverse_study_time/sec,user_id_from_FOWARD_study,r_user_id_from_REVERSE_study,perspective_ambiguity,block_ambiguity
715,9,1,3.772712,229,486,agent,1
278,6,0,3.126154,58,165,neither,3
165,10,0,31.15375,20,94,ambiguous,1
1235,10,0,4.913828,74,447,neither,1
162,18,0,8.002882,20,94,ambiguous,3
1272,14,0,9.964887,72,98,neither,2
1095,14,1,8.292226,203,623,neither,2
305,13,1,10.554849,88,456,ambiguous,2
785,19,0,11.928314,92,518,neither,1
169,12,1,9.469327,21,456,ambiguous,2
12,7,1,2.654578,216,516,ambiguous,2
1084,12,1,9.151334,200,369,neither,1
502,17,1,13.986204,243,278,ambiguous,2
1417,9,1,16.54726,902,243,neither,1
319,17,0,2.184118,89,487,ambiguous,1
221,23,1,5.472237,29,11,agent,1
984,19,1,17.998786,233,451,neither,2
1063,11,1,9.727133,1,221,neither,2
562,9,1,6.13543,30,14,agnet,1
866,43,1,21.648401,13,399,agent,1
1579,9,0,3.246432,927,135,neither,1
74,11,0,5.297243,211,509,agent,1
100,21,1,29.174989,227,580,ambiguous,1
1177,7,1,7.774388,208,367,ambiguous,2
1475,9,1,2.53185,906,276,neither,1
1181,7,1,6.822423,208,279,ambiguous,3
1472,11,1,4.121618,906,276,neither,1
560,12,0,62.889016,31,247,ambiguous,2
920,17,1,9.765864,18,505,neither,1
314,10,1,4.398094,89,607,neither,1
1264,18,1,7.219681,72,330,neither,1
293,10,1,5.484718,55,144,neither,1
293,10,1,2.961206,55,604,neither,1
291,11,1,3.602707,55,604,neither,1
1059,21,1,10.31817,1,121,agent,1
621,11,1,3.897693,66,318,neither,1
1517,20,0,28.226624,908,434,ambiguous,2
307,8,1,3.413247,88,258,neither,1
1566,9,1,24.324955,926,591,ambiguous,2
931,14,1,4.893534,238,240,ambiguous,2
549,17,0,15.551002,31,270,ambiguous,3
789,31,1,18.426572,92,94,ambiguous,2
870,17,0,15.359827,12,576,ambiguous,2
841,16,0,10.141512,220,273,neither,1
252,7,1,4.82139,4,221,neither,1
875,15,0,8.619265,12,576,ambiguous,2
1238,11,1,11.85505,74,288,agent,1
866,43,0,13.728522,13,9,agent,1
105,6,1,4.207967,227,10,ambiguous,2
436,20,0,21.029565,7,605,agent,1
1142,18,0,26.948625,204,403,neither,1
372,17,1,13.934534,86,306,agent,1
1428,9,1,3.503276,902,570,agent,1
593,14,1,5.194141,36,265,neither,1
1539,10,0,4.094639,909,108,agent,2
241,9,0,3.188309,4,516,neither,1
1451,5,1,35.777797,900,361,neither,1
1065,11,1,6.455247,9,225,ambiguous,2
463,8,1,15.492725,241,433,neither,1
1075,27,0,32.38156,9,394,ambiguous,2
900,6,1,5.798592,16,120,ambiguous,4
481,16,0,40.504645,240,465,agent,1
1114,20,1,5.137085,202,479,neither,1
1451,5,1,8.92142,900,178,neither,1
733,20,0,115.317317,228,609,ambiguous,3
1463,15,0,17.45351,901,20,agent,1
345,11,1,10.129446,80,97,ambiguous,3
158,16,0,13.753509,20,121,ambiguous,1
409,8,1,4.946463,85,121,neither,1
335,9,0,6.999113,83,477,neither,1
1095,14,1,24.850728,203,492,neither,2
544,19,0,7.795304,38,122,ambiguous,2
802,14,1,8.84655,95,317,agent,1
407,8,1,4.493179,85,121,neither,1
577,23,0,20.282464,37,439,agent,1
404,14,0,13.536248,84,121,ambiguous,3
826,14,1,7.366306,94,513,ambiguous,2
1299,13,1,7.592778,70,486,user,1
1207,21,1,14.541654,76,584,ambiguous,1
411,10,0,25.379174,85,388,ambiguous,2
168,12,0,9.126337,20,168,ambiguous,3
167,12,0,38.062265,20,168,ambiguous,2
1236,21,1,10.715381,74,524,agent,1
1141,10,1,6.933632,204,371,neither,1
1078,18,1,11.080301,9,368,ambiguous,2
72,13,1,47.784984,211,102,agent,1
216,15,0,11.209269,29,623,neither,2
144,14,0,7.568589,26,377,ambiguous,2
207,17,1,4.360972,23,444,neither,2
126,11,0,28.688767,90,223,agent,1
79,16,0,18.550397,211,102,agent,1
69,37,1,12.830006,213,179,ambiguous,2
1028,18,1,6.115014,40,387,ambiguous,2
1110,16,1,4.830226,202,569,neither,1
895,13,1,12.567312,14,360,agent,1
1362,8,1,7.852655,911,402,neither,1
1267,18,0,17.990394,72,373,agent,1
1544,15,0,63.266406,922,492,ambiguous,1
651,8,1,23.103259,68,534,neither,1
1460,13,1,19.841431,901,320,neither,2
217,19,0,7.377668,29,108,neither,1
284,18,0,26.109238,55,433,agent,1
1198,5,1,5.540026,77,328,ambiguous,2
776,20,0,13.260942,93,321,neither,1
1136,10,0,5.0218,204,438,neither,1
221,23,0,24.342714,29,401,agent,1
1346,15,1,44.687871,914,376,agent,1
931,14,1,5.233347,238,9,ambiguous,2
1441,11,1,18.621962,903,307,neither,2
322,15,1,9.474256,89,589,neither,1
1401,25,0,43.29011,912,452,neither,15
327,23,0,33.330425,83,589,agent,2
65,21,1,11.975109,213,442,neither,1
232,17,1,21.28125,222,103,neither,2
1109,16,1,7.212265,202,275,neither,1
708,8,0,3.337103,99,408,neither,1
509,20,1,26.893371,242,169,ambiguous,1
497,11,1,10.544537,243,307,ambiguous,2
353,11,0,6.093736,81,447,neither,1
52,24,0,18.298042,212,583,ambiguous,2
218,18,1,41.198531,29,451,agent,1
1091,14,1,7.345528,200,369,agent,1
780,28,1,12.621168,93,536,user,1
727,10,1,6.599928,229,217,neither,2
618,16,1,8.133788,66,571,neither,1
847,10,1,3.817378,220,617,neither,1
786,17,1,6.824123,92,536,neither,1
501,11,1,3.732343,243,289,ambiguous,2
849,19,1,6.554362,220,617,ambiguous,2
552,19,0,20.453713,31,168,ambiguous,2
1320,18,1,33.619404,918,17,neither,3
1491,8,1,6.006101,904,147,agent,1
84,12,1,24.582817,211,451,agent,1
1182,16,1,12.010083,208,91,neither,2
1324,18,1,16.555215,918,494,neither,2
406,9,0,7.789597,84,332,agent,2
785,19,1,7.196518,92,148,neither,1
72,13,0,14.298435,211,229,agent,1
1083,10,1,3.760319,200,540,neither,1
1113,16,1,18.26699,202,365,ambiguous,3
77,13,0,13.059787,211,229,agent,1
281,16,1,11.98469,55,419,ambiguous,2
278,6,1,4.663195,58,488,neither,3
1033,20,1,5.248638,40,267,agent,1
257,12,0,10.099158,8,20,ambiguous,2
1153,19,1,8.035836,207,468,agent,1
28,10,1,12.630505,217,136,neither,1
586,53,1,51.302841,37,227,agent,1
1522,6,1,5.501496,908,141,ambiguous,2
788,17,1,5.957394,92,232,neither,1
1418,19,1,16.487349,902,145,agent,2
1292,17,1,14.899771,70,3,neither,1
986,24,1,20.385731,233,517,ambiguous,1
743,10,1,3.535458,91,305,neither,1
2,13,1,8.361561,216,413,neither,2
820,7,0,14.650025,94,247,ambiguous,2
660,30,1,10.338129,69,98,neither,2
302,18,1,7.686476,88,405,agent,1
316,17,1,8.800393,89,179,agent,1
358,33,1,8.513529,81,145,agent,1
425,22,1,9.542594,3,431,neither,1
1013,10,1,4.692369,49,109,neither,1
179,12,1,7.387073,21,513,ambiguous,3
1323,5,1,15.379729,918,265,neither,1
212,10,1,15.251056,29,432,agent,1
90,16,1,5.32077,218,435,ambiguous,1
219,8,1,12.815882,29,432,neither,1
1340,32,0,34.427749,915,609,ambiguous,3
1337,15,1,11.468257,915,7,ambiguous,2
648,9,0,4.936735,68,237,ambiguous,2
1408,36,0,18.209041,912,475,agent,8
770,11,1,11.232893,226,318,agent,1
1548,9,1,4.61942,922,98,neither,1
1306,13,1,5.602835,78,486,agent,1
1417,9,1,3.787181,902,485,neither,1
1284,25,1,26.797887,71,104,agent,1
579,26,0,10.604934,37,489,agent,1
952,28,1,16.791421,234,318,ambiguous,1
1020,19,1,5.837531,49,378,neither,1
1125,6,1,8.805704,205,407,neither,1
816,12,0,5.74945,94,142,ambiguous,2
392,12,0,6.737096,87,245,agent,1
519,16,0,24.465131,39,617,ambiguous,2
601,16,0,7.870878,36,265,neither,1
642,8,1,3.542722,67,489,neither,1
1417,9,1,4.999121,902,124,neither,1
206,22,1,19.542955,23,297,agent,2
1523,6,0,9.699006,908,266,neither,2
28,10,0,5.554207,217,314,neither,1
739,8,1,3.293717,228,336,neither,1
866,43,1,76.602877,13,240,agent,1
479,12,1,7.167023,240,457,neither,1
1031,15,1,6.821829,40,147,neither,1
1289,14,1,11.176276,70,587,neither,1
71,12,1,4.66251,211,566,agent,1
11,8,0,15.073991,216,511,neither,2
476,14,0,43.151031,241,457,ambiguous,3
1547,13,0,6.072993,922,235,ambiguous,1
1074,21,1,7.743277,9,239,ambiguous,1
1439,14,1,10.054977,903,236,ambiguous,2
1523,6,1,3.35917,908,220,neither,2
566,12,1,7.533796,30,436,neither,2
1392,15,1,8.968498,913,331,ambiguous,1
55,37,0,36.028832,212,166,ambiguous,3
774,29,1,11.181743,93,238,agent,2
1482,15,1,14.30125,906,312,neither,1
529,10,1,9.63595,39,430,neither,1
640,15,1,5.989527,67,245,neither,1
50,30,1,21.93655,212,589,ambiguous,2
215,11,1,22.990227,29,366,agent,1
1477,12,0,15.082348,906,154,ambiguous,2
428,13,1,11.991854,3,578,neither,1
1322,13,0,11.240931,918,527,neither,2
782,25,0,23.731584,93,364,neither,2
597,9,1,6.457591,36,369,agent,1
848,5,1,4.740287,220,369,neither,1
420,5,1,13.672729,85,578,ambiguous,2
1124,15,0,6.482049,205,387,ambiguous,2
556,7,0,9.033017,31,301,ambiguous,4
1269,16,1,5.678092,72,318,neither,1
1560,5,1,1.89887,926,333,neither,1
367,21,1,73.881681,86,104,agent,2
377,18,1,9.099188,86,164,ambiguous,2
411,10,1,4.678333,85,435,ambiguous,2
562,9,1,14.27121,30,365,agnet,1
909,6,0,18.082044,16,401,ambiguous,2
700,26,1,11.085473,6,274,ambiguous,1
770,11,0,22.56695,226,378,agent,1
772,36,1,19.931585,93,378,neither,1
1100,8,1,4.460526,203,304,agent,1
1052,5,1,3.439819,1,132,neither,1
914,13,1,25.182756,18,588,ambiguous,2
10,11,1,11.881848,216,151,neither,1
470,9,0,4.970857,241,274,ambiguous,2
1340,32,1,19.182484,915,5,ambiguous,3
1348,13,1,13.263843,914,386,ambiguous,2
621,11,0,72.005993,66,378,neither,1
199,9,1,8.869488,23,336,neither,1
469,9,0,13.959672,241,102,neither,2
464,15,0,33.86886,241,102,ambiguous,2
1022,21,1,13.134978,49,138,agent,1
744,10,1,4.232353,91,13,neither,1
1278,19,1,5.55939,71,617,agent,1
1413,48,1,37.724823,912,443,agent,2
326,11,1,1.999535,83,4,agent,1
940,21,1,10.850349,234,539,neither,1
1570,5,1,8.449232,927,422,ambiguous,2
1424,15,1,9.513062,902,93,ambiguous,2
631,15,1,4.724898,67,325,ambiguous,2
1230,9,1,3.924794,75,132,neither,1
841,16,1,5.981592,220,146,neither,1
914,13,1,6.655753,18,274,ambiguous,2
513,22,1,6.518193,242,275,ambiguous,1
630,31,0,7.438217,66,296,ambiguous,1
188,9,0,13.741034,22,1,agent,1
205,14,1,20.768691,23,220,agent,1
1366,16,0,60.825346,911,231,ambiguous,3
574,9,1,3.310995,30,235,agent,1
1492,20,1,20.327566,904,327,agent,1
630,31,0,14.495293,66,412,ambiguous,1
186,10,0,26.857639,22,1,agent,1
1230,9,1,3.428703,75,453,neither,1
338,8,1,5.585663,80,440,neither,1
425,22,0,14.355064,3,518,neither,1
895,13,1,7.287569,14,121,agent,1
1498,16,1,11.913343,904,372,agent,1
1167,8,1,6.079022,209,539,neither,1
291,11,1,4.761741,55,226,neither,1
444,11,0,6.822223,7,167,agent,1
1538,13,0,29.852372,909,164,agent,2
956,10,0,22.719956,230,447,agent,1
894,16,1,6.709755,14,403,ambiguous,2
1229,7,0,5.624155,75,453,ambiguous,2
372,17,0,58.935492,86,535,agent,1
836,17,0,20.770216,221,415,ambiguous,2
230,17,0,11.726367,222,225,ambiguous,1
1269,16,1,38.895057,72,583,neither,1
437,11,1,4.088816,7,444,agent,1
519,16,1,67.281915,39,523,ambiguous,2
151,10,0,14.776299,26,148,ambiguous,2
1102,13,1,4.860883,203,472,neither,1
42,16,1,5.447727,215,467,neither,1
1013,10,1,3.206896,49,478,neither,1
1158,15,1,9.953105,207,359,agent,1
578,20,0,28.948627,37,94,neither,2
485,15,1,17.41575,240,367,agent,1
687,12,1,6.863916,6,247,ambiguous,1
440,20,1,8.887259,7,2,agent,1
867,12,1,8.356737,13,442,neither,1
866,43,1,21.063828,13,442,agent,1
928,8,0,15.265986,238,231,neither,1
1238,11,0,3.972736,74,135,agent,1
1111,14,1,9.706097,202,99,ambiguous,2
1112,21,1,15.595736,202,99,agent,1
544,19,0,5.97951,38,178,ambiguous,2
896,36,1,9.238121,14,532,agent,1
268,9,1,10.544265,58,269,neither,2
185,24,0,21.406425,22,319,agent,1
682,11,0,4.369028,251,623,agent,1
934,15,0,10.831062,238,221,ambiguous,2
136,8,1,4.400971,24,581,agent,1
1254,5,1,4.275912,73,431,neither,1
574,9,1,5.060297,30,437,agent,1
951,22,1,15.48525,234,8,neither,1
1332,20,0,9.619037,915,237,neither,1
1106,14,0,50.242397,203,580,neither,2
5,10,1,6.413555,216,566,neither,3
733,20,0,39.986665,228,272,ambiguous,3
396,9,1,13.271025,84,456,ambiguous,2
828,31,0,12.009303,221,129,ambiguous,2
324,10,0,9.805193,83,98,neither,1
1395,26,0,18.937446,913,129,agent,1
949,10,1,4.583688,234,363,neither,11
324,10,1,24.397794,83,144,neither,1
1177,7,1,3.997403,208,489,ambiguous,2
1093,10,1,3.188043,203,393,neither,1
849,19,1,14.218445,220,224,ambiguous,2
408,8,1,9.141909,85,131,agent,2
373,19,1,27.250538,86,350,neither,1
465,9,1,4.071573,241,333,ambiguous,2
840,13,1,10.800931,221,224,ambiguous,1
1288,14,1,4.820032,71,403,ambiguous,1
797,31,0,27.753615,92,153,ambiguous,2
1375,18,1,7.997942,910,308,agent,1
688,10,1,4.768322,6,17,neither,1
1069,15,1,14.737641,9,6,ambiguous,2
1490,8,1,7.88198,904,472,agent,1
1346,15,1,40.05524,914,94,agent,1
1393,8,1,12.399302,913,492,agent,1
1396,10,1,16.473108,913,492,ambiguous,2
62,22,1,17.887892,213,283,agent,1
1124,15,1,13.013061,205,151,ambiguous,2
1127,7,0,6.91148,205,151,user,1
158,16,0,34.888924,20,360,ambiguous,1
1523,6,1,4.493747,908,137,neither,2
14,16,0,14.188804,216,286,neither,2
1570,5,1,9.808697,927,383,ambiguous,2
358,33,1,17.640631,81,99,agent,1
1217,8,1,4.005882,76,382,neither,1
845,18,0,15.252889,220,120,ambiguous,1
965,15,0,12.901624,230,124,neither,1
821,11,1,21.773562,94,365,ambiguous,2
453,21,1,73.015787,244,374,ambiguous,1
216,15,1,8.751811,29,350,neither,2
112,7,0,4.67947,227,576,ambiguous,2
1007,7,1,3.902939,48,288,ambiguous,3
211,17,1,20.171328,29,350,ambiguous,1
1095,14,1,12.2045,203,131,neither,2
3,8,1,7.129368,216,148,neither,1
515,15,1,18.459589,242,277,neither,2
1256,9,1,5.416429,73,449,neither,1
1571,9,0,3.28986,927,96,neither,1
9,9,0,19.287573,216,148,ambiguous,2
957,8,1,3.179621,230,270,neither,1
787,25,1,10.091127,92,326,neither,1
232,17,0,30.791087,222,149,neither,2
1039,18,1,11.312165,41,366,neither,3
1482,15,1,19.967997,906,217,neither,1
619,16,0,20.878696,66,16,ambiguous,2
484,17,1,6.181946,240,122,agent,1
321,14,1,13.001704,89,166,ambiguous,2
1105,8,0,6.358799,203,451,neither,1
613,19,1,3.930301,34,276,ambiguous,1
1093,10,1,5.210828,203,107,neither,1
1573,15,1,16.914639,927,121,agent,2
1124,15,0,20.370291,205,278,ambiguous,2
1127,7,1,17.005965,205,278,user,1
617,14,1,10.097765,66,16,agent,1
1039,18,1,13.329227,41,535,neither,3
246,4,1,273.168199,4,169,neither,1
1311,8,1,6.366039,78,383,neither,1
547,22,0,23.103106,31,467,ambiguous,4
502,17,0,32.377698,243,434,ambiguous,2
783,36,0,22.892126,93,516,agent,1
1544,15,0,7.975947,922,131,ambiguous,1
380,8,1,5.532205,87,119,agent,1
977,8,1,6.929793,232,330,agent,1
1491,8,1,10.950804,904,274,agent,1
1314,8,1,7.489054,78,220,neither,1
935,14,1,4.402671,238,265,neither,1
1276,10,1,4.498889,71,119,neither,1
809,14,0,20.844319,95,106,ambiguous,3
1423,9,1,2.817477,902,468,ambiguous,2
888,31,0,36.02383,14,97,agent,1
23,14,0,9.996766,217,118,agent,3
1532,20,1,19.646909,909,120,ambiguous,3
529,10,1,5.265863,39,459,neither,1
223,9,1,10.072021,29,534,agent,1
1531,18,0,18.050036,909,120,ambiguous,2
1295,13,1,10.848263,70,130,agent,1
1278,19,1,10.517644,71,107,agent,1
430,29,0,22.099449,3,483,neither,1
692,19,1,26.460834,6,568,neither,2
746,9,1,2.953872,91,479,agent,1
154,6,0,9.502956,26,316,ambiguous,2
502,17,1,10.099067,243,474,ambiguous,2
137,20,0,20.406229,24,512,agent,1
837,19,0,40.081231,221,231,agent,1
1348,13,0,50.098701,914,104,ambiguous,2
216,15,1,14.81549,29,588,neither,2
260,15,1,13.581707,8,227,ambiguous,2
211,17,1,17.835211,29,588,ambiguous,1
1338,11,1,7.685359,915,407,neither,1
1202,8,1,17.093606,77,227,ambiguous,2
93,17,1,6.652524,218,414,ambiguous,1
475,15,1,6.496671,241,246,ambiguous,1
470,9,1,8.579213,241,246,ambiguous,2
1537,15,1,8.199164,909,435,neither,1
1536,17,1,8.692137,909,435,agent,2
493,12,1,6.043857,243,454,ambiguous,2
1194,7,0,10.360394,77,1,ambiguous,2
468,13,1,11.22136,241,269,ambiguous,2
947,10,1,4.405963,234,301,neither,1
72,13,1,4.650417,211,324,agent,1
148,5,0,4.704258,26,329,ambiguous,2
259,13,1,17.572339,8,532,ambiguous,2
1476,9,1,12.410789,906,525,neither,1
79,16,1,4.552186,211,324,agent,1
487,13,1,10.187622,240,365,agent,1
471,13,0,19.145709,241,404,ambiguous,2
969,8,1,4.368657,232,350,neither,1
692,19,1,38.107529,6,481,neither,2
935,14,1,8.299503,238,456,neither,1
1365,13,1,11.555372,911,395,neither,2
357,12,1,3.60063,81,385,neither,1
1008,8,1,5.90358,48,617,neither,2
1067,11,1,10.43518,9,480,agent,1
460,19,1,17.672895,244,276,ambiguous,2
411,10,0,8.671895,85,152,ambiguous,2
406,9,1,4.024277,84,283,agent,2
549,17,0,15.55125,31,513,ambiguous,3
1200,8,0,8.382758,77,127,ambiguous,2
808,9,1,32.151231,95,422,agent,1
1413,48,1,18.138731,912,301,agent,2
1241,12,1,17.680129,74,460,agent,1
75,12,0,13.350698,211,413,agent,1
1236,21,0,22.045886,74,477,agent,1
229,17,0,10.283038,222,387,ambiguous,1
1574,9,1,6.010333,927,523,neither,1
169,12,1,11.479473,21,265,ambiguous,2
675,9,1,4.167947,251,454,agent,1
1343,13,1,8.502521,915,168,ambiguous,2
662,14,0,23.777455,69,147,agent,1
1578,9,1,6.652179,927,218,neither,1
729,8,0,5.315497,228,523,neither,1
226,10,1,7.173369,222,457,user,1
741,11,1,6.946248,228,93,user,1
960,5,1,6.69997,230,5,neither,1
796,34,1,20.439638,92,269,ambiguous,2
973,8,1,4.161782,232,109,neither,1
382,8,1,6.321142,87,419,agent,1
420,5,1,13.019297,85,455,ambiguous,2
198,16,1,12.096289,23,394,agent,3
1045,17,1,23.836124,41,179,neither,1
891,9,0,3.022126,14,245,neither,1
428,13,0,14.818385,3,455,neither,1
813,13,1,9.816823,94,309,neither,1
1302,8,1,2.934207,70,623,neither,1
1414,42,0,72.720015,912,436,ambiguous,3
62,22,1,12.894568,213,332,agent,1
1550,9,0,16.07929,922,311,agent,1
161,7,0,7.203256,20,145,ambiguous,3
17,15,1,6.264987,217,106,neither,2
1263,10,0,14.55215,72,401,neither,1
923,5,1,7.284836,18,333,ambiguous,2
422,19,1,12.967253,3,95,neither,1
864,45,1,47.852971,13,483,agent,1
451,17,1,6.543359,244,369,agent,1
154,6,0,10.497196,26,415,ambiguous,2
495,8,1,2.776832,243,237,neither,1
628,24,1,4.984723,66,13,ambiguous,1
929,16,0,9.643578,238,220,ambiguous,2
951,22,1,9.656731,234,239,neither,1
60,16,1,6.995404,213,122,agent,1
25,16,1,15.773619,217,230,ambiguous,2
996,11,0,41.8721,48,394,ambiguous,3
215,11,0,4.301432,29,165,agent,1
664,30,1,12.139534,69,142,ambiguous,1
990,24,1,25.021621,233,394,ambiguous,1
716,10,1,10.112774,229,427,neither,1
272,5,1,7.875721,58,312,ambiguous,2
942,31,1,11.321237,234,348,ambiguous,4
1394,11,0,6.214477,913,377,agent,1
522,9,0,7.291136,39,278,neither,4
940,21,1,17.647654,234,370,neither,1
283,18,1,8.532479,55,166,agent,2
578,20,0,16.582142,37,267,neither,2
509,20,0,39.554213,242,336,ambiguous,1
134,10,1,3.553503,24,478,neither,1
1024,11,1,6.804189,40,16,neither,1
207,17,1,5.106559,23,11,neither,2
1263,10,0,9.61915,72,484,neither,1
1091,14,1,11.339211,200,260,agent,1
377,18,1,4.73454,86,487,ambiguous,2
83,14,1,6.872265,211,326,agent,2
624,11,1,5.087892,66,313,neither,1
1550,9,0,8.873404,922,132,agent,1
611,28,1,23.270001,34,260,ambiguous,2
376,10,1,10.30894,86,330,agent,1
548,13,0,25.2662,31,484,ambiguous,1
268,9,1,9.334766,58,417,neither,2
799,11,1,6.358212,95,584,ambiguous,2
695,22,0,6.971177,6,15,ambiguous,2
181,12,0,15.313582,21,166,ambiguous,2
1261,12,1,3.950176,72,297,neither,1
546,29,0,21.060239,38,247,ambiguous,1
545,20,0,10.355786,38,247,neither,2
1126,7,1,9.739269,205,311,user,1
714,11,1,3.376458,99,97,agent,1
258,27,1,17.192284,8,100,agent,1
51,37,0,88.410452,212,217,ambiguous,2
210,19,1,6.400257,23,362,neither,1
918,7,0,2.939009,18,387,neither,2
831,29,1,16.989665,221,568,agent,1
70,32,1,6.549765,213,497,ambiguous,1
1269,16,1,12.099479,72,223,neither,1
1007,7,1,8.155444,48,484,ambiguous,3
1211,27,0,31.81357,76,517,ambiguous,1
189,15,1,4.420026,22,569,neither,1
1118,14,1,40.90082,202,368,neither,1
185,24,1,10.869171,22,97,agent,1
1520,13,1,8.636154,908,583,neither,1
1056,11,1,6.912053,1,485,neither,1
1560,5,1,2.751137,926,284,neither,1
198,16,0,15.605686,23,330,agent,3
1087,13,1,3.820548,200,220,neither,1
1491,8,1,8.122168,904,101,agent,1
324,10,0,7.824746,83,380,neither,1
869,15,0,43.369708,12,93,neither,1
928,8,0,52.389812,238,591,neither,1
1272,14,0,25.285457,72,419,neither,2
99,15,0,27.402111,227,133,ambiguous,2
403,9,1,16.834806,84,593,agent,1
143,5,0,10.671883,26,102,ambiguous,2
255,10,1,8.105409,8,451,neither,1
740,5,1,4.815148,228,402,neither,1
626,11,1,4.042123,66,583,neither,1
748,22,1,8.284835,91,402,neither,1
430,29,1,7.239416,3,241,neither,1
508,9,1,5.967424,242,218,neither,1
961,13,0,10.841477,230,261,agent,1
926,24,0,22.692451,238,120,ambiguous,1
85,8,1,6.213235,218,375,ambiguous,2
1428,9,1,67.382783,902,161,agent,1
181,12,0,10.52777,21,258,ambiguous,2
1000,10,1,9.917803,48,396,ambiguous,2
18,10,1,5.410557,217,480,neither,1
1569,12,1,7.188863,927,603,ambiguous,1
330,9,0,8.257375,83,583,neither,1
290,13,1,5.954214,55,474,neither,1
1464,14,1,26.118485,901,373,agent,4
298,9,1,4.149087,88,474,neither,1
1162,14,0,16.677916,207,8,ambiguous,2
291,11,1,21.867235,55,145,neither,1
908,9,1,5.105366,16,305,ambiguous,2
894,16,1,5.414369,14,125,ambiguous,2
1515,22,1,72.910016,908,168,ambiguous,1
1415,16,1,59.12738,902,434,ambiguous,2
780,28,1,12.747812,93,128,user,1
1034,39,0,16.133991,40,457,ambiguous,2
1272,14,1,6.910895,72,467,neither,2
387,9,0,3.186254,87,241,neither,1
603,25,1,24.49221,34,161,neither,1
683,7,1,5.102819,251,178,neither,2
742,13,0,87.317327,228,169,ambiguous,2
33,14,0,24.085726,215,515,neither,1
1084,12,1,6.410148,200,408,neither,1
1577,10,1,7.926129,927,262,neither,1
1576,14,0,6.083187,927,262,neither,1
1205,8,1,5.318999,76,152,neither,1
468,13,1,19.719938,241,460,ambiguous,2
